¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°ÏºÖ¬üµó62«Ñ1~30¸¹,40.71,°Ó,,,10401,¤g¦a1«Øª«1¨®¦ì2,¤Q¤­¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031120,384.69,3,2,4,¦³,¦³,49800000,137496,©Y¹D¥­­±,56.68,4700000,,RPUUMLLMLHKFFBF68CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°ÏºÖ¬üµó62«Ñ1~30¸¹,40.73,°Ó,,,10403,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031120,384.84,3,2,4,¦³,¦³,44300000,122196,©Y¹D¥­­±,56.68,4200000,,RPWUMLLMLHKFFBF88CA
¤­ªÑ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤­ªÑ°ÏªÚ¬w¤K¸ô151~180¸¹,18.02,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040114,113.46000000000001,3,2,1,¦³,¦³,12100000,106646,©Y¹D¥­­±,18.74,0,¤g¦a¤Î«Øª«¤À¦¸µn°O®×¥ó¡A¨ä¤g¦a¶R½æ»ù®æ¤ÎÅv§Q½d³ò¸ü©ú©ó¥»®×¥ó¡C¥»®×©Ð¦a¥æ©öÁ`»ù¬°¹w°â·í®É»ù®æ¡C,RPXUMLLMLHKFFBF98CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¥Á±Ú¸ô16«Ñ1~30¸¹,15.32,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970923,120.48,2,2,1,¦³,¦³,11200000,92961,©Y¹D¥­­±,29.02,0,,RPQPMLLJMHKFFBF57CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤¤¥_¤@µó17«Ñ1~30¸¹,34.9,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030429,151.44,3,2,2,¦³,¦³,10250000,67684,©Y¹D¥­­±,29.3,0,,RPUPMLTJMHKFFBF78CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï©ú¼w¸ô75«Ñ1~30¸¹,30.83,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890329,125.07,4,2,2,¦³,µL,26360000,210762,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWOMLSKLHKFFCF88CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¥Ã¦wµó92«Ñ1~30¸¹,6.47,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,7,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0810106,34.94,0,0,1,µL,¦³,4270000,122210,,0.0,0,,RPPPMLSKLHKFFCF28CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï·s©Mµó91~120¸¹,11.39,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840908,138.85999999999999,4,2,2,¦³,¦³,9500000,68414,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVOMLTKLHKFFCF88CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¦w±d¸ô¤T¬q541~570¸¹,42.55,¨ä¥L,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0761106,99.96,3,2,1,¦³,µL,5300000,53021,,0.0,0,,RPSOMLTKLHKFFCF58CA
·s©±°Ï,¤g¦a,¦w±d¬q661~690¦a¸¹,106.62,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6770000,63497,,0.0,0,¦a¤Wª«©Ó¯²¤áÀu¥ýÁÊ¶R,RPRNMLNLLHKFFCF87CA
²`§|°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²`§|°Ï²`«n¸ô181~210¸¹,37.72,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,9,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860110,91.94,2,2,2,¦³,¦³,6300000,68523,,0.0,0,,RPRNMLPLLHKFFCF08CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¥_©y¸ô¤G¬q421«Ñ2§Ë1~30¸¹,25.48,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021108,153.70999999999998,3,2,2,¦³,¦³,13270000,93181,©Y¹D¥­­±,31.69,1900000,,RPXOMLPLLHKFFCF78CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¤¤¥¿¸ô481~510¸¹,31.98,¤u,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,7,¿ì¤½°Ó·~¤j¼Ó,¤u·~¥Î,¿ûµ¬²V¾®¤g³y,0771119,192.02,2,1,1,¦³,¦³,20000000,104156,,0.0,0,,RPWPMLPLLHKFFCF78CA
·s©±°Ï,¤g¦a,¦w±d¬q661~690¦a¸¹,40.9,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4330000,105868,,0.0,0,,RPQNMLKMLHKFFCF57CA
·s©±°Ï,¤g¦a,¥ú©ú¬q91~120¦a¸¹,43.4,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,21660000,499078,,0.0,0,,RPWNMLOKMHKFFCF48CA
¦Á¤î°Ï,¤g¦a,«O¦w¬q931~960¦a¸¹,16.31,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,800000,49050,,0.0,0,,RPRPMLQKLHKFFDF38CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¦Á¤î°Ï¦Á¸U¸ô¤@¬q181~210¸¹,14.31,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000225,99.49000000000001,2,2,1,¦³,¦³,9550000,95990,©Y¹D¥­­±,0.0,0,,RPUNMLRKLHKFFDF58CA
¸U¨½°Ï,¤g¦a,¸U¨½¬q121~150¦a¸¹,164.65,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,11455610,69576,,0.0,0,,RPSNMLTKLHKFFDF58CA
¸U¨½°Ï,¤g¦a,¸U¨½¬q121~150¦a¸¹,189.33,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,14890720,78650,,0.0,0,,RPVNMLTKLHKFFDF88CA
¸U¨½°Ï,¤g¦a,¸U¨½¬q211~240¦a¸¹,14.81,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,873600,58987,,0.0,0,,RPWNMLTKLHKFFDF98CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ïªø«C¸ô132«Ñ3§Ë1~30¸¹,235.55,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10401,¤g¦a2«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0701126,206.94,5,3,4,¦³,¦³,19600000,94713,,0.0,0,,RPTOMLKLLHKFFDF97CA
ª÷¤s°Ï,¤g¦a,¤¤¨¤¬q¦è¶Õ´ò¤p¬q181~210¦a¸¹,2805.75,,¤s©Y¦a«O¨|°Ï,Âl¸®¥Î¦a,10402,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,26310921,9378,,0.0,0,,RPVOMLPLLHKFFDF68CA
¤TªÛ°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤TªÛ°Ï¥j²ø§ø¼Ö¥þµó91~120¸¹,16.93,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850529,41.88,1,0,1,¦³,¦³,800000,19102,,0.0,0,,RPRNMLRKLHKFFEF38CA
¤TªÛ°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤TªÛ°Ï¼Ö¥þµó91~120¸¹,16.93,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,16,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850529,41.25,1,1,1,¦³,¦³,1150000,27879,,0.0,0,,RPUNMLRKLHKFFEF68CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï¤ô¸P25«Ñ1~30¸¹,34.87,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,12,©±­±(©±¾Q),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0840117,122.28,0,0,0,µL,¦³,2700000,22080,©Y¹D¥­­±,0.0,0,¿Ë¤ÍÃö«Y¶¡¤§¥æ©ö¡C¤W¦C¸ê®Æ¥ÑÅv§Q¤H´£¨Ñ¡C,RPQNMLSKLHKFFEF38CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï¤¤¤s¥_¸ô¤G¬q189«Ñ91~120¸¹,42.97,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990615,257.13,3,2,2,¦³,¦³,16450000,63975,©Y¹D¥­­±,0.0,0,,RPVNMLSKLHKFFEF88CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï·s¥«¤@¸ô¤@¬q331«Ñ91~120¸¹,26.73,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031024,149.42000000000002,3,2,2,¦³,¦³,9980000,72266,©Y¹D¥­­±,26.54,1100000,,RPWPMLSKLHKFFEF56CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï²Hª÷¸ô38«Ñ31~60¸¹,5.09,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,22,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980218,48.2,1,1,1,¦³,¦³,4350000,90249,,0.0,0,,RPUNMLTKLHKFFEF88CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï²Hª÷¸ô¤G¬q481~510¸¹,24.37,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010531,167.44,4,2,2,¦³,¦³,10300000,61515,©Y¹D¥­­±,29.84,0,,RPSNMLOLLHKFFEF28CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¤K¶Õ¤@µó42«Ñ1~30¸¹,11.6,¤u,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960117,70.63,2,1,2,¦³,¦³,7000000,99108,,0.0,0,,RPVNMLPLLHKFFEF68CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¥_·s¸ô184«Ñ142§Ë1~30¸¹,25.36,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0910827,76.11,3,0,3,¦³,¦³,5300000,69636,,0.0,0,¹j3¶¡®M©Ð,RPSNMLRLLHKFFEF58CA
¤TªÛ°Ï,¤g¦a,·s¤p°ò¶©¬q·sÉÜ¤l¤p¬q91~120¦a¸¹,6348.15,¹A,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,14600745,2300,,0.0,0,,RPOOMLPKMHKFFEF08CA
·çªÚ°Ï,¤g¦a,‚ó³½§|¬q‚ó³½§|¤p¬q211~240¦a¸¹,219.0,,¤s©Y¦a«O¨|°Ï,¼È¥¼½s©w,10402,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1451970,6630,,0.0,0,,RPRNMLPKMHKFFFF38CA
Äª¬w°Ï,¤g¦a,¤¤­ì¬q511~540¦a¸¹,2.74,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,290000,105839,,0.0,0,,RPUNMLQKLHKFFGF78CA
Äª¬w°Ï,¤g¦a,¥¿¸q¬q511~540¦a¸¹,23.44,°Ó,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4320000,184300,,0.0,0,¤G¿Ëµ¥¥H¤º¿ËÄÝ¶¡¶R½æ,RPPOMLRKLHKFFGF48CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Äª¬w°Ï¤¤¤s¤@¸ô97«Ñ1~30¸¹,24.87,¦í,,,10401,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0701230,85.0,3,1,1,¦³,µL,11000000,129412,,0.0,0,,RPTOMLRKLHKFFGF88CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ïªø¦wµó181~210¸¹,21.96,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880206,135.38,2,1,2,¦³,¦³,10000000,73866,¤É­°¾÷±ñ,22.12,0,,RPRNMLTKLHKFFGF78CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï­«·s¸ô¤­¬q609«Ñ1~30¸¹,26.25,¤u,,,10312,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,10,¼t¿ì,¤u°Ó¥Î,¿ûµ¬²V¾®¤g³y,0810118,212.45999999999998,0,0,0,µL,¦³,15200000,71543,©Y¹D¥­­±,31.05,0,,RPXNMLOLLHKFFGF98CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¤T½åµó61~90¸¹,34.01,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980415,231.53000000000003,4,2,2,¦³,¦³,26800000,115752,©Y¹D¥­­±,36.03,0,,RPSNMLKMLHKFFGF18CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ï¤¤¥¿¸ô331~360¸¹,24.17,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990409,161.47,3,1,2,¦³,¦³,19100000,118288,©Y¹D¥­­±,27.16,0,,RPSNMLKKMHKFFGF08CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¥ú©ú¸ô62«Ñ1~30¸¹,21.76,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0691111,58.0,3,2,1,¦³,µL,6800000,117241,,0.0,0,«e¶§¥x§@¾Tµ¡,«á¶§¥x¥~±À¤Î«á¨¾¤õ«Ñ¼W«Ø,RPQPMLNKMHKFFGF38CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¦ËªL¸ô91«Ñ47§Ë1~30¸¹,31.8,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¶§¥x,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700326,115.42,3,2,2,¦³,µL,7560000,65500,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡CÅv§Q¤H¨â¤H¡A«ù¤À¦U¥b¡C,RPWUMLQKLHKFFHF17CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¥Ã©M°Ï¤¤¥¿¸ô465«Ñ1~30¸¹,36.82,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1001028,346.91999999999996,5,2,4,¦³,¦³,48500000,139802,©Y¹D¥­­±,37.58,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPXUMLQKLHKFFHF27CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¦Û¥ß¸ô139«Ñ1~30¸¹,20.65,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700827,81.94,3,2,1,¦³,µL,8900000,108616,,0.0,0,,RPRNMLRKLHKFFHF68CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¥Ã¦ë¸ô91~120¸¹,11.85,¦í,,,10402,¤g¦a5«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,7,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0670520,54.72,1,1,1,¦³,¦³,6800000,124269,,0.0,0,,RPQQMLRKLHKFFHF88CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°ÏÀôªe¦è¸ô¤G¬q211~240¸¹,7.45,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,23,©±­±(©±¾Q),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0880530,109.05999999999999,0,0,1,¦³,¦³,17000000,155877,,0.0,0,,RPWNMLSKLHKFFHF66CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¨q¦wµó9«Ñ1~30¸¹,59.35,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0620529,141.56,4,2,1,¦³,µL,20000000,141283,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPUNMLKLLHKFFHF38CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¥Á¥Í¸ô67«Ñ31~60¸¹,31.68,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¥­¥x,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0620720,87.2,3,1,2,¦³,µL,16500000,189220,,0.0,0,,RPPOMLKLLHKFFHF97CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï·s¥Íµó16«Ñ16§Ë1~30¸¹,34.59,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720919,112.34,3,2,2,¦³,µL,12500000,111269,,0.0,0,,RPRPMLOLLHKFFHF68CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï±o©M¸ô373«Ñ31§Ë1~30¸¹,27.46,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720512,112.43,4,3,4,¦³,µL,14000000,124522,,0.0,0,¶§¥x¥~±À,RPVOMLRLLHKFFHF66CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï´_¿³µó91~120¸¹,9.12,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1030626,69.0,1,2,1,¦³,¦³,13000000,188406,,0.0,0,,RPPNMLTLLHKFFHF78CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤­ìµó151~180¸¹,53.81,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1030324,272.18,3,2,2,¦³,¦³,38500000,151314,©Y¹D¾÷±ñ,34.66,2560000,,RPQNMLSJMHKFFHF68CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¥¿¸ô781~810¸¹,14.42,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,27,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0861104,195.67000000000002,4,2,2,¦³,¦³,20350000,104002,,0.0,0,,RPQNMLTJMHKFFHF78CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤­ìµó151~180¸¹,53.81,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì2,¤Q¤E¼h,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1030324,306.84000000000003,3,2,2,¦³,¦³,42930000,161797,©Y¹D¥­­±,69.32,4500000,,RPSNMLOKMHKFFHF58CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¤s¸ô¤T¬q91~120¸¹,15.42,¤u,,,10312,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¤u·~¥Î,¿ûµ¬²V¾®¤g³y,0840722,112.26,0,0,2,µL,¦³,9000000,80171,,0.0,0,,RPUQMLOKMHKFFHF09CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤­ì¤Gµó121~150¸¹,39.5,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì2,¤Q¤­¼h,23,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1021227,205.32999999999998,2,2,2,¦³,¦³,27410000,147852,©Y¹D¾÷±ñ,36.58,2460000,,RPXNMLMLMHKFFHF98CA
