¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¸U¤¦¶m,¤g¦a,·sªÀ¥Ö¬q811~840¦a¸¹,286.42,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,10474,,0.0,0,§t¦a¤W¥¼«O¦sµn°O«Øª«¤@´É,RPPPMLTJMHKFFAT96CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô541~570¸¹,19.38,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,160.18,3,2,2,¦³,µL,3400000,21226,,0.0,0,,RPVNMLKKMHKFFAT56CA
ªøªv¶m,¤g¦a,¶i¿³¬q991~1020¦a¸¹,3148.19,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3460000,1099,,0.0,0,,RPTOMLLMLHKFFAT66CA
ªøªv¶m,¤g¦a,¥Ã¿³¬q421~450¦a¸¹,363.89,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2950000,8107,,0.0,0,,RPUOMLLMLHKFFAT76CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô481~510¸¹,8.3,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,59.32,2,1,1,¦³,¦³,1380000,23264,,0.0,0,,RPUOMLPLLHKFFAT07CA
ªøªv¶m,¤g¦a,·s¼æ¬q661~690¦a¸¹,969.93,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6300000,6495,,0.0,0,,RPSOMLPLLHKFFAT86CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¼sªF¸ô870«Ñ5§Ë1~30¸¹,69.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0720209,82.8,4,2,3,¦³,µL,4350000,52536,,0.0,0,,RPPOMLPLLHKFFAT56CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]²ø·qµó¤G¬q100«Ñ61~90¸¹,68.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830426,212.87,5,2,3,¦³,µL,5700000,26777,,0.0,0,,RPRNMLQLLHKFFAT76CA
Åï¬¥¶m,¤g¦a,Åï¥­¬q481~510¦a¸¹,2344.95,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7700000,3284,,0.0,0,,RPSNMLQLLHKFFAT86CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¤j³s¸ô13«Ñ8§Ë1~30¸¹,82.86,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0670816,99.34,4,2,2,¦³,µL,4350000,43789,,0.0,0,,RPSNMLPLLHKFFAT76CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]²M¹çµó158«Ñ1~30¸¹,13.83,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841229,59.730000000000004,1,1,1,¦³,µL,1300000,21765,,0.0,0,,RPQNMLOLLHKFFAT09CA
¸UÅr¶m,¤g¦a,¸U¥þ¬q1231~1260¦a¸¹,3663.11,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,491,,0.0,0,²½ªÁ¤½·~²¾Âà¡A©Ó¶R¤H¬°¤T¤C¤­¯²¬ù©Ó¯²¤H¡C,RPQNMLRJMHKFFCT86CA
fa72®H¶m,¤g¦a,´^¥_¬q451~480¦a¸¹,2996.52,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3552000,1185,,0.0,0,,RPPNMLQLLHKFFBT66CA
¸UÅr¶m,¤g¦a,·s­í¬q121~150¦a¸¹,1007.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1820000,1807,,0.0,0,,RPWNMLOLLHKFFCT27CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí¨|­^¸ô31~60¸¹,104.88,¦í,,,10402,¤g¦a1«Øª«2¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0701126,184.08,5,2,5,¦³,µL,4380000,23794,,0.0,0,,RPPNMLPLLHKFFCT66CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí¤TµØ«Ñ1~30¸¹,55.19,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0650304,79.6,4,2,2,¦³,µL,2250000,28266,,0.0,0,,RPUNMLPLLHKFFCT17CA
¦Ë¥Ð¶m,¤g¦a,·s¶Õ¬q2311~2340¦a¸¹,3312.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8190000,2473,,0.0,0,,RPOOMLQLLHKFFCT76CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí¤Ñ¤åµó18«Ñ1~30¸¹,119.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790817,208.38,4,2,3,¦³,µL,4600000,22075,,0.0,0,,RPTOMLKMLHKFFCT76CA
¤º®H¶m,¤g¦a,·s®H¬q1891~1920¦a¸¹,2579.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4070000,1578,,0.0,0,,RPQPMLKMLHKFFCT56CA
¤º®H¶m,¤g¦a,·s¥_¶Õ¬q211~240¦a¸¹,433.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,400000,924,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLTLLHKFFCT07CA
fa72®H¶m,¤g¦a,®¶¥_¬q181~210¦a¸¹,2986.57,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2100000,703,,0.0,0,,RPPNMLLLMHKFFBT98DA
ªD¼d¶m,¤g¦a,ªD¼d¬q¥_¶Õ¼d¤p¬q301~330¦a¸¹,3691.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3840500,1041,,0.0,0,,RPPNMLPLLHKFFFT96CA
ªD¼d¶m,¤g¦a,ªD¼d¬q¥_¶Õ¼d¤p¬q301~330¦a¸¹,3690.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3804500,1031,,0.0,0,,RPQNMLPLLHKFFFT07CA
¨Î¥V¶m,¤g¦a,¶ó¥J¬q1381~1410¦a¸¹,1795.96,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2629272,1464,,0.0,0,¥]¬A¤g¦a¤W¶ó©¤¤Î¹q¤O³]¬I,RPQNMLQLLHKFFFT17CA
«í¬KÂí,¤g¦a,¯ó®H¬q1261~1290¦a¸¹,5.71,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17280,3026,,0.0,0,,RPPNMLOKMHKFFET76CA
¨½´ä¶m,¤g¦a,¤T±iûp¬q481~510¦a¸¹,2301.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5607100,2437,,0.0,0,,RPRNMLPLLHKFFBT86DA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªF´äÂíÀô¬ü¤Kµó1~30¸¹,224.45,,¤@¯ë¹A·~°Ï,¤BºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¤u·~¥Î,¿ûµ¬²V¾®¤gºc³y,1001017,266.92,5,2,4,¦³,µL,7500000,28098,,0.0,0,,RPQNMLQLLHKFFDT96CA
·s¶é¶m,¤g¦a,´ä¦è¬q391~420¦a¸¹,144.89,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,10353,,0.0,0,,RPRNMLQLLHKFFDT07CA
¯[²y¶m,¤g¦a,¤j«n¬q811~840¦a¸¹,8.84,¨ä¥L,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,50000,5656,,0.0,0,,RPQNMLOLLHKFFDT76CA
ªLÃä¶m,¤g¦a,¶ó©¤¬q61~90¦a¸¹,3254.47,¦í,,,10402,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,40850000,12552,,0.0,0,,RPQOMLLMLHKFFDT66CA
ªLÃä¶m,¤g¦a,¶ó©¤¬q751~780¦a¸¹,677.6,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,40850000,60286,,0.0,0,,RPSOMLLMLHKFFDT86CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªF´äÂí´Iº®¤T¸ô31~60¸¹,113.0,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,©±çE¡B¦í¦v,¿ûµ¬²V¾®¤g³y,0770310,148.38,3,2,2,¦³,µL,3800000,25610,,0.0,0,,RPTNMLLJMHKFFDT66CA
®r³»¶m,¤g¦a,³»¦w¬q1~30¦a¸¹,3183.42,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5900000,1853,,0.0,0,,RPPNMLTJMHKFFDT07CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªF´äÂí¿³ªF¥|µó98«Ñ1~30¸¹,86.94,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,1030509,194.3,5,2,5,¦³,µL,8300000,42717,,0.0,0,,RPVNMLRJMHKFFDT47CA
®r³»¶m,¤g¦a,¶V·Ë¬q961~990¦a¸¹,24648.25,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10312,¤g¦a17«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,25412000,1031,,0.0,0,,RPWNMLRLLHKFFDT67CA
·s¶é¶m,¤g¦a,¿³­í¬q931~960¦a¸¹,2676.63,¹A,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6071000,2268,,0.0,0,,RPXNMLRLLHKFFDT77CA
«í¬KÂí,¤g¦a,¤j¥­³»¬q¤W¤j¥­³»¤p¬q241~270¦a¸¹,3724.08,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3186370,856,,0.0,0,,RPPNMLQLLHKFFET96CA
«í¬KÂí,¤g¦a,Às¬u¤ô¬q151~180¦a¸¹,2092.8,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1650000,788,,0.0,0,,RPRNMLQLLHKFFET17CA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¸U¨½¸ô1~30¸¹,16.86,,°ê®a¤½¶é°Ï,,10403,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,3,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850619,35.11,1,1,1,¦³,µL,1300000,37026,,0.0,0,,RPVNMLTJMHKFFET77CA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¸U¨½¸ô1~30¸¹,16.86,,°ê®a¤½¶é°Ï,,10403,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,3,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850619,36.55,1,1,1,¦³,µL,1300000,35568,,0.0,0,,RPWNMLTJMHKFFET87CA
«í¬KÂí,¤g¦a,¹´«i¬q241~270¦a¸¹,22.27,¦í,,,10402,¤g¦a32«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,241383,10839,,0.0,0,,RPPNMLPLLHKFFET86CA
«n¦{¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«n¦{¶m¤¤µØ¸ô1~30¸¹,1632.0,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,¦í¦v,¨£¨ä¥Lµn°O¨Æ¶µ,058,158.62,5,2,2,¦³,µL,11300000,71239,,0.0,0,,RPRNMLPKMHKFFDT96CA
¨½´ä¶m,¤g¦a,¤T±iûp¬q61~90¦a¸¹,1539.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1692900,1100,,0.0,0,¥»µ§¤g¦a¬°³U¦aµL³s±µ³q¸ô,RPSNMLPLLHKFFBT96DA
¨½´ä¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¨½´ä¶mÅK©±¸ô61~90¸¹,84.0,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840504,173.24,5,1,3,¦³,µL,2800000,16163,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLPLLHKFFBT07DA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô781~810¸¹,12.65,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,87.23,2,1,1,¦³,¦³,1780000,20406,,0.0,0,,RPQOMLQLLHKFFAT86DA
«ÌªFÉ],¤g¦a,¤å©ú¬q¤@¤p¬q181~210¦a¸¹,40.0,¦í,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,45000,,0.0,0,,RPROMLQLLHKFFAT96DA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¤j¿³¸ô¦è¬q31~60¸¹,50.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,,71.28,3,2,2,¦³,µL,1000000,14029,,0.0,0,,RPSOMLKMLHKFFAT56DA
¸U¤¦¶m,¤g¦a,¸U¥Í¬q841~870¦a¸¹,36.42,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,535447,14702,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVNMLQLLHKFFAT27DA
ªøªv¶m,¤g¦a,µf¤l¼d¬q1~30¦a¸¹,5582.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2400000,430,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPXNMLQLLHKFFAT47DA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¤½À]¨½¤½¿³¸ô165«Ñ48§Ë1~30¸¹,69.69,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0891228,36.7,0,0,0,µL,µL,860000,23433,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPQNMLMLMHKFFAT09DA
¤E¦p¶m,¤g¦a,¤E¶ô¬q721~750¦a¸¹,6243.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3746000,600,,0.0,0,,RPWNMLMLMHKFFAT07DA
¤T¦aªù¶m,¤g¦a,¤fªÀ¬q691~720¦a¸¹,2920.0,,¤s©Y¦a«O¨|°Ï,ªL·~¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,192720,66,,0.0,0,,RPQOMLSJMHKFFBT07DA
«n¦{¶m,¤g¦a,¸UµØ¬q1261~1290¦a¸¹,1932.24,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2648956,1371,,0.0,0,,RPRNMLMJMHKFFDT66DA
¤º®H¶m,¤g¦a,·s¥_¶Õ¬q211~240¦a¸¹,227.0,,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,249700,1100,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLKMLHKFFCT98CA
¤º®H¶m,¤g¦a,•zÀYÃð¬q541~570¦a¸¹,4091.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5740000,1403,,0.0,0,§t¦a¤W¥¼«O¦s«Øª«,RPTPMLKMLHKFFCT86CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí§Ó¦¨¸ô361~390¸¹,179.67,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031211,217.65,5,2,4,¦³,µL,9200000,42270,,0.0,0,,RPUNMLLJMHKFFCT66CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí§Ó¦¨¸ô358«Ñ1~30¸¹,164.35,¦í,,,10402,¤g¦a3«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031211,217.56,5,2,4,¦³,µL,8380000,38518,,0.0,0,,RPVNMLLJMHKFFCT76CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí§Ó¦¨¸ô340«Ñ1~30¸¹,138.57,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031211,245.87,5,2,4,¦³,µL,9000000,36605,,0.0,0,,RPSNMLLJMHKFFCT09CA
¼é¦{Âí,¤g¦a,íB¿³¬q181~210¦a¸¹,135.61,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,800000,5899,,0.0,0,¿Ë¤Í¶¡¤§¥æ©ö¡C,RPWOMLOLLHKFFCT37CA
¦Ë¥Ð¶m,¤g¦a,·sµó¬q301~330¦a¸¹,301.76,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2330000,7721,,0.0,0,,RPVNMLPLLHKFFCT27CA
¤º®H¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¤º®H¶m¾Ç¿³¸ô27«Ñ31~60¸¹,173.34,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1030828,256.23,5,2,5,¦³,µL,8500000,33173,,0.0,0,,RPSNMLQLLHKFFCT07CA
¼é¦{Âí,¤g¦a,½´µÜ¬q1171~1200¦a¸¹,2057.17,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4240000,2061,,0.0,0,,RPPNMLNJMHKFFCT98CA
¤º®H¶m,¤g¦a,¦­¨¤¬q331~360¦a¸¹,5201.31,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6700000,1288,,0.0,0,,RPSNMLSJMHKFFCT17CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí¥_¥­¸ô31~60¸¹,70.05,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0920314,170.94,3,2,1,¦³,µL,5200000,30420,,0.0,0,,RPVNMLSJMHKFFCT47CA
¸UÅr¶m,¤g¦a,¤­·¾¤ô¬q1561~1590¦a¸¹,201.0,,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,229140,1140,,0.0,0,,RPPOMLSJMHKFFCT96CA
¤º®H¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¤º®H¶m¤¤ªL¸ô1161«Ñ1~30¸¹,111.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0891002,172.7,4,2,3,¦³,µL,2600000,15055,,0.0,0,,RPVNMLRKMHKFFCT47CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí¤Ó¥­¸ô211~240¸¹,26.49,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830812,151.64,3,1,2,¦³,µL,2000000,13189,,0.0,0,,RPTNMLOKMHKFFCT96CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô541~570¸¹,23.33,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,163.1,4,2,2,¦³,¦³,3200000,19620,,0.0,0,,RPOOMLPLLHKFFAT09CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,«ÌªF¿¤«ÌªFÉ]¥Á¥ÍªF¸ô56«Ñ6§Ë1~30¸¹,33.11,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì1,¤»¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830516,116.86000000000001,3,2,2,¦³,¦³,2550000,21821,©Y¹D¥­­±,0.0,0,,RPWNMLPLLHKFFAT17CA
