¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,25.91,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,215.26999999999998,4,2,2,¦³,¦³,15830000,77207,©Y¹D¥­­±,23.19,1000000,,RPSRMLSJMHKFFBB28CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,25.91,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,215.26999999999998,4,2,2,¦³,¦³,15840000,77520,©Y¹D¥­­±,23.19,950000,,RPTRMLSJMHKFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,25.91,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,215.26999999999998,4,2,2,¦³,¦³,16810000,82309,©Y¹D¥­­±,23.19,1000000,,RPURMLSJMHKFFBB48CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,26.11,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,218.55,4,2,2,¦³,¦³,17030000,82939,©Y¹D¥­­±,26.48,1100000,,RPVRMLSJMHKFFBB58CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,27.79,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,245.03,4,2,2,¦³,¦³,18530000,82939,©Y¹D¥­­±,52.96,2600000,,RPWRMLSJMHKFFBB68CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,27.59,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì2,¤Q¤T¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,241.75,4,2,2,¦³,¦³,18140000,83507,©Y¹D¥­­±,49.67,2100000,,RPXRMLSJMHKFFBB78CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,27.4,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì2,¤Q¤E¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,238.45999999999998,4,2,2,¦³,¦³,20800000,87226,©Y¹D¥­­±,46.38,0,,RPOSMLSJMHKFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,30.8,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì2,¤T¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,265.07,4,2,2,¦³,¦³,19510000,80525,©Y¹D¥­­±,46.38,1900000,,RPPSMLSJMHKFFBB08CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,30.8,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,265.07,4,2,2,¦³,¦³,19020000,77827,©Y¹D¥­­±,46.38,2000000,,RPQSMLSJMHKFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,30.8,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,265.07,4,2,2,¦³,¦³,19740000,80205,©Y¹D¥­­±,46.38,2200000,,RPRSMLSJMHKFFBB28CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,30.8,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,265.07,4,2,2,¦³,¦³,19670000,80799,©Y¹D¥­­±,46.38,2000000,,RPSSMLSJMHKFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,31.19,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,271.65,4,2,2,¦³,¦³,20270000,81714,©Y¹D¥­­±,52.96,2400000,,RPXOMLKKMHKFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,30.99,¦í,,,10207,¤g¦a1«Øª«1¨®¦ì2,¤Q¤C¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,268.36,4,2,2,¦³,¦³,19980000,81988,©Y¹D¥­­±,49.67,2050000,,RPPPMLKKMHKFFBB07CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ±j¨½¤s¦è¸ô¤T¬q211~240¸¹,30.48,¦í,,,10308,¤g¦a1«Øª«1¨®¦ì2,¤­¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031223,264.28999999999996,4,2,2,¦³,¦³,19550000,73972,©Y¹D¥­­±,49.67,0,,RPQPMLKKMHKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï­x©Mµó301~330¸¹,24.87,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì1,¤G¼h¡A§¨¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841205,161.5,4,1,3,¦³,¦³,5039878,31207,©Y¹D¾÷±ñ,0.0,0,,RPTNMLMLMHKFFBB57CA
¥_¤Ù°Ï,¤g¦a,¦Pºa¬q781~810¦a¸¹,66.75,°Ó,,,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3634200,54445,,0.0,0,,RPOQMLMLMHKFFBB37CA
¥_°Ï,¤g¦a,°®·¾¤l¬q151~180¦a¸¹,7.12,¨ä¥L,,,10403,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,370500,52037,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPPOMLOLMHKFFBB47CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤¤²M¸ô¤@¬q361~390¸¹,27.88,°Ó,,,10403,¤g¦a2«Øª«1¨®¦ì1,¤Q¼h,12,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0800501,339.0,0,0,0,µL,¦³,8880000,26195,¤É­°¾÷±ñ,0.0,0,,RPPRMLLLMHKFFBB47CA
¦è¤Ù°Ï,¤g¦a,ºÖ¼w¬q31~60¦a¸¹,167.95,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,32400000,192915,,0.0,0,,RPQQMLQLLHKFFCB97CA
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°ÏºÖ¬ì¤@µó91~120¸¹,0.0,,,,10403,¤g¦a0«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020925,381.22,5,2,7,¦³,µL,21600000,56660,,0.0,0,,RPRQMLQLLHKFFCB08CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¤W«Ñ211~240¸¹,4.07,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,6,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0830204,21.36,1,1,1,¦³,µL,1270000,59457,,0.0,0,,RPRNMLLMLHKFFCB37CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j·~¨½¤j¶iµó511~540¸¹,12.3,¦í,,,10402,¤g¦a1«Øª«2¨®¦ì1,¤Q¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830616,116.0,3,2,2,¦³,¦³,7700000,66379,©Y¹D¾÷±ñ,0.0,0,,RPXNMLMJMHKFFCB87CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¥Ã©÷µó31~60¸¹,18.78,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780301,93.42,6,1,6,¦³,¦³,5540000,59302,,0.0,0,¥»¥ó¥]§t¼W«Ø©Î¥e¥Î³¡¤À:¶§¥x¥~²¾¡B6¼Ó­±¿n20©W¡C¥»ª«¥ó¥t¦³¤@¾÷¨®¦ì¡C,RPQNMLNJMHKFFCB27CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©ú¸ô¤G¬q301~330¸¹,20.38,¦í,,,10402,¤g¦a1«Øª«2¨®¦ì1,¥|¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850528,199.01999999999998,4,2,2,¦³,¦³,11500000,57783,©Y¹D¥­­±,0.0,0,,RPOQMLRJMHKFFCB77CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤u·~°Ï¤T¤Q¤K¸ô40«Ñ1~30¸¹,26.03,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830617,152.06,3,2,2,¦³,¦³,4650000,30580,©Y¹D¾÷±ñ,0.0,0,,RPWRMLKKMHKFFCB08CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¹çº~µó61~90¸¹,16.77,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740810,64.05,2,2,1,¦³,¦³,3800000,59329,,0.0,0,,RPQNMLPKMHKFFCB57CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ181~210¸¹,149.33,¹A,,,10212,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,352.74,5,2,6,¦³,¦³,19800000,56132,©Y¹D¥­­±,0.0,0,,RPROMLQKMHKFFCB87CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ211~240¸¹,117.43,¹A,,,10312,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,320.79,6,2,6,¦³,¦³,19700000,61411,©Y¹D¥­­±,0.0,0,,RPPNMLQKMHKFFCB57CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ151~180¸¹,117.12,¹A,,,10205,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,318.1,6,2,6,¦³,¦³,19280000,60610,©Y¹D¥­­±,0.0,0,,RPQNMLQKMHKFFCB67CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ181~210¸¹,120.05,¹A,,,10303,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,332.40999999999997,5,2,6,¦³,¦³,18160000,54631,©Y¹D¥­­±,0.0,0,,RPRNMLQKMHKFFCB77CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ211~240¸¹,113.15,¹A,,,10312,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,323.29999999999995,5,2,6,¦³,¦³,19200000,59388,©Y¹D¥­­±,0.0,0,,RPWPMLQKMHKFFCB48CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ211~240¸¹,109.12,¹A,,,10212,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,302.34999999999997,5,2,6,¦³,¦³,17200000,56888,©Y¹D¥­­±,0.0,0,,RPXOMLQKMHKFFCB48CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ181~210¸¹,110.04,¹A,,,10401,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,305.87,5,2,6,¦³,¦³,18000000,58849,©Y¹D¥­­±,0.0,0,,RPWQMLQKMHKFFCB58CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ181~210¸¹,109.11,¹A,,,10205,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,307.53999999999996,5,2,6,¦³,¦³,18900000,61455,©Y¹D¥­­±,0.0,0,,RPPRMLQKMHKFFCB97CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ181~210¸¹,120.02,¹A,,,10303,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,332.40999999999997,5,2,6,¦³,¦³,18160000,54631,©Y¹D¥­­±,0.0,0,,RPVNMLQKMHKFFCB18CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ181~210¸¹,109.11,¹A,,,10210,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,302.35999999999996,5,2,6,¦³,¦³,18300000,60524,©Y¹D¥­­±,0.0,0,,RPURMLQKMHKFFCB48CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K«n¸ô888«Ñ181~210¸¹,109.11,¹A,,,10401,¤g¦a2«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,302.34999999999997,5,2,6,¦³,¦³,18000000,59534,©Y¹D¥­­±,0.0,0,,RPSRMLQKMHKFFCB28CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï´f¤å¸ô781~810¸¹,49.14,°Ó,,,10402,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,20,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0970227,413.36,3,2,3,¦³,¦³,58000000,140314,©Y¹D¥­­±,0.0,0,,RPOUMLQKMHKFFCB18CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,21.93,°Ó,,,10306,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,148.97,3,2,2,¦³,¦³,8250000,55380,©Y¹D¾÷±ñ,33.22,0,,RPUQNLQKMHKFFCB48CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,14.56,°Ó,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,102.24000000000001,2,2,1,¦³,¦³,4550000,44503,©Y¹D¾÷±ñ,16.61,0,,RPXQNLQKMHKFFCB78CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,21.76,°Ó,,,10305,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,147.17000000000002,3,2,2,¦³,¦³,6420000,43623,©Y¹D¥­­±,33.21,0,,RPQRNLQKMHKFFCB18CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,14.56,°Ó,,,10308,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,101.13,2,2,1,¦³,¦³,4650000,45980,©Y¹D¾÷±ñ,16.61,0,,RPRRNLQKMHKFFCB28CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,23.56,°Ó,,,10309,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,161.38,4,2,2,¦³,¦³,7500000,46474,©Y¹D¥­­±,33.21,0,,RPSRNLQKMHKFFCB38CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,22.09,°Ó,,,10209,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,148.97,3,2,2,¦³,¦³,6660000,44707,©Y¹D¥­­±,33.21,0,,RPTRNLQKMHKFFCB48CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,21.76,°Ó,,,10110,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,147.17000000000002,3,2,2,¦³,¦³,6420000,43623,©Y¹D¥­­±,33.21,0,,RPVRNLQKMHKFFCB68CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,14.56,°Ó,,,10208,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,102.24000000000001,2,2,1,¦³,¦³,4500000,44014,©Y¹D¾÷±ñ,16.61,0,,RPWRNLQKMHKFFCB78CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,14.56,°Ó,,,10203,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,101.13,2,2,1,¦³,¦³,4560000,45090,©Y¹D¾÷±ñ,16.61,0,,RPXRNLQKMHKFFCB88CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,18.65,°Ó,,,10111,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,132.3,3,2,2,¦³,¦³,6200000,46863,©Y¹D¾÷±ñ,16.61,0,,RPOSNLQKMHKFFCB08CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,20.13,°Ó,,,10302,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,144.77,4,2,2,¦³,¦³,7300000,50425,©Y¹D¾÷±ñ,16.61,0,,RPQSNLQKMHKFFCB28CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,22.09,°Ó,,,10401,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,148.97,3,2,2,¦³,¦³,8550000,57394,©Y¹D¥­­±,33.21,0,,RPSSNLQKMHKFFCB48CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,23.56,°Ó,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,161.38,4,2,2,¦³,¦³,7680000,47590,©Y¹D¥­­±,33.21,0,,RPVSNLQKMHKFFCB78CA
